annual_sales_quant,avg_sales_price,category,color,condition,description,highest_bid,lowest_ask,product_title,release_date,retail_price,style,ticker,year_high,year_low,,
1,2728,handbags,,Pre-Owned: Excellent,"Part of the Dior x Kaws SS19 collection, this Dior saddle bag features a bee illustration against a black calfskin. Unlike the original saddle bag that first came on the scene in the early 2000s, Kaws’ twist on the iconic saddle bag includes a waist strap that can also be worn across the chest for an on-trend look. Silver-tone hardware covers button closures and buttons. ",1200,2695,Dior x Kaws Saddle Bag Black,,,, D-DXKSGCB,2728,2728,,
1,685,handbags,,Pre-Owned: Excellent,,250,,Louis Vuitton Belt Initiales Damier Mini Moka,,,, LV-BLIDMSCMK,685,685,,
1,2578,handbags,,Pre-Owned: Excellent,,1801,2631,Louis Vuitton Keepall Bandouliere Monogram Denim 50 Navy,,2530,, LV-KB50MDBLU,2578,2578,,
3,812,handbags,,Pre-Owned: Excellent,,555,1100,Louis Vuitton Tivoli Monogram GM Brown,,1960,, LV-TVLMGGM-BR,880,716,,
,,handbags,,Pre-Owned: Excellent,,323,2300,Louis Vuitton Melie Monogram Empreinte Marine Rouge,,2660,, LV-MMEMR,,,,
2,520,handbags,,Pre-Owned: Excellent,,500,1099,Louis Vuitton LV Initiales Belt Monogram Logo Story 40MM Brown,,635,, LV-IBM40MMB,560,480,,
,,handbags,,Pre-Owned: Excellent,,325,746,Louis Vuitton Belt LV Initiales Epi 1.25 Width Black,,,, LV-BLI125ELNBS,,,,
1,364,handbags,,Pre-Owned: Excellent,,470,746,Louis Vuitton Belt Initiales Reversible 40MM Black,,715,, LV-BLTIR40MMBLK,364,364,,
,,handbags,,Pre-Owned: Excellent,"From Louis Vuitton’s highly anticipated Fall/Winter ‘19 collection, and under the creative minds of both Virgil Abloh and Nicolas Ghesquière,",2125,4996,Louis Vuitton Soft Trunk Monogram Mesh Black,,4750,, LV-STMMBLK,,,,
1,1679,handbags,,Pre-Owned: Excellent,,1178,1825,Louis Vuitton Zippy Wallet Monogram Giant Jungle Ivory Beige Multicolor,,930,, LV-GMJZAWWMC,1679,1679,,
,,handbags,,Pre-Owned: Excellent,"Dior x Kim Jones: What’s the first thing Kim Jones does after being appointed Dior's Homme director? He teams up with legendary artist, Brian “KAWS” Donnelly. The Brooklyn artist takes on Dior’s logo and bee design, giving a new interpretation of the brand. Even though Jones’ capsule collection holds a modern theme, there is no lack in reference and respect to the history of Dior's aesthetic. So if you are a fan of both luxury and art, StockX has got you covered!",225,525,Dior x Kaws Pouch Nylon Black,,550,, D-DXKNBLK,,,,
,,handbags,,Pre-Owned: Excellent,"From Louis Vuitton’s highly anticipated Fall/Winter ‘19 collection, and under the creative minds of both Virgil Abloh and Nicolas Ghesquière, the signature 35 MM belt features the classic LV Monogram against a brown canvas, beige Vachetta detailing, and gold-tone buckle.",845,1100,Louis Vuitton Signature Belt Monogram 35MM Brown,,,, LV-SB35MMMB,,,,
2,3698,handbags,,Pre-Owned: Excellent,"Wondering what else Virgil Abloh is up to at Louis Vuitton these days? Just dropping legendary collections such as the Men’s Spring Summer 2019 Taigarama Collection. Abloh throws bright colors onto classic pieces and mixes them up with the signature Monogram canvas; this combination is how the luxury brand stays at the front line as menswear fashion evolves. If you’re looking to brighten up and solidify your daily fit, check out the collection on StockX.",2058,3000,Louis Vuitton Keepall Bandouliere Monogram Bahia Taiga 50 Yellow,,2700,, LV-KBMBT50Y,3995,3400,,
2,2100,handbags,,Pre-Owned: Excellent,,1578,2195,Louis Vuitton Boite Chapeau Souple Monogram Brown,,2210,, LV-BCSMBW,2199,2000,,
,,handbags,,Pre-Owned: Excellent,,740,1244,Louis Vuitton Hat Monogram Denim,,515,, LV-HTMNGDNM,,,,
1,6150,handbags,,Pre-Owned: Excellent,,6125,9720,Hermes Birkin Ardennes 35 Noir,,12995,, H-TB35ABK,6150,6150,,
1,1299,handbags,,Pre-Owned: Excellent,,851,1250,Louis Vuitton Sarah Wallet Monogram Giant Jungle Black Multicolor,,835,, LV-GMJSRWBM,1299,1299,,
1,100,handbags,,Pre-Owned: Excellent,,,100,MCM iPhone Case Visetos 6S/7/8 Champagne Gold,,125,, MCM-ICV6S78CGD,100,100,,
1,4000,handbags,,Pre-Owned: Excellent,,2500,3800,Dior x Kaws Perfume Mini Statue Palladium,,2500,, D-XKPMSP,4000,4000,,
2,7217,handbags,,Pre-Owned: Excellent,"From Louis Vuitton’s highly anticipated Fall/Winter ‘19 collection, and under the creative minds of both Virgil Abloh and Nicolas Ghesquière, the Christopher backpack features a black calfskin leather and multicolor flags.",2200,7500,Louis Vuitton Christopher Backpack Flags GM Black Multicolor,,4850,, LV-CBPGMFBMC,7933,6501,,
2,2286,handbags,,Pre-Owned: Excellent,,1474,2050,Louis Vuitton Pochette Volga Monogram Blue,,1940,, LV-PVME-BL,2300,2272,,
2,658,handbags,,Pre-Owned: Excellent,,640,849,Louis Vuitton LV Initiales Belt Monogram Logo Story 40MM White,,635,, LV-IBM40MMW,690,625,,
2,1569,handbags,,Pre-Owned: Excellent,,900,1950,Louis Vuitton Metis Pochette Monogram Rose Poudre,,2230,, LV-MPMERSP,1980,1158,,
2,525,handbags,,Pre-Owned: Excellent,,500,,Saint Laurent Kate Bag Calfskin Gold-tone Medium Red,,2050,, SLP-KBCGTMR,550,500,,
2,1748,handbags,,Pre-Owned: Excellent,,1575,,Gucci Boston Bag Vintage Web GG Medium (With Strap) Brown/Green/Red,,1650,, G-VWBBGGCMBGRL,1900,1595,,
2,513,handbags,,Pre-Owned: Excellent,,400,,Gucci Signature Waist Bag Black,,1350,, G-WBSBLK,550,475,,
3,3633,handbags,,Pre-Owned: Excellent,"From Louis Vuitton’s highly anticipated Fall/Winter ‘19 collection, and under the creative minds of both Virgil Abloh and Nicolas Ghesquière, the Trio backpack features the classic LV monogram against a brown canvas. Gold-tone hardware covers zipper compartments and chain. ",1435,3750,Louis Vuitton Trio Backpack Monogram Brown,,3400,, LV-TROBPMNGBC,4799,2900,,
2,5350,handbags,,Pre-Owned: Excellent,,3960,5798,Louis Vuitton Chain Links Patches Necklace Engraved Monogram Multicolor,,3400,, LV-CLPNEMM,5500,5200,,
40,868,handbags,,Pre-Owned: Excellent,"Released as a part of Kim Jones’ collection for pre-fall 2018, this Louis Vuitton Multiple Wallet features a coated canvas with the iconic LV monogram in navy and white contrasted by a pop of bright coral pink and an oversized upside down LV logo. ‘Have a Vuitton day’ every day with this spacious wallet that is perfect for adding a colorful statement to any look. ",680,1100,Louis Vuitton Multiple Wallet Monogram Upside Down Ink Navy,,590,, LV-MWMUDINV1,1200,620,,
3,145,handbags,,Pre-Owned: Excellent,,150,,Louis Vuitton Coin Purse Rosalie Monogram Brown/Rose Ballerine,,800,, LV-CPRM-RB,180,125,,
2,575,handbags,,Pre-Owned: Excellent,"Wondering what else Virgil Abloh is up to at Louis Vuitton these days? Just dropping legendary collections such as the Men’s Spring Summer 2019 Taigarama Collection. Abloh throws bright colors onto classic pieces and mixes them up with the signature Monogram canvas; this combination is how the luxury brand stays at the front line as menswear fashion evolves. If you’re looking to brighten up and solidify your daily fit, check out the collection on StockX.",401,700,Louis Vuitton Multiple Wallet Monogram Antarctica Taiga White,,540,, LV-MWMATW,650,500,,
2,473,handbags,,Pre-Owned: Excellent,,270,700,Gucci Jacquard Stripe Belt Double G and Crystals Red/White/Black,,650,, G-BLTJSGGCRWB,595,350,,
2,353,handbags,,Pre-Owned: Excellent,,425,622,Gucci Double G Brass Buckle Reversible Textured Leather Belt 1.5W Black/Brown,,550,, G-GGBBRTLB15B,375,330,,
15,1027,handbags,,Pre-Owned: Excellent,,850,1100,Louis Vuitton Neverfull Monogram (Without Pouch) MM Cerise Lining,,1570,, LV-NMMCSC,1195,831,,
16,2045,handbags,,Pre-Owned: Excellent,"The Polochon Monogram Mini is an unexpected twist to the classic LV duffle. Part of Off-White designer Virgil Abloh’s men’s Spring Summer 2019 collection for Louis Vuitton, this bag features the iconic monogram print against a coated canvas. The design also features a bright orange chain link and a thin, black calfskin leather body strap. ",1500,2400,Louis Vuitton Polochon Papillon Messenger Mini Brown,,1880,, LV-PMM-BR,2350,1710,,
4,520,handbags,,Pre-Owned: Excellent,,400,,MCM Stark Backpack Visetos M Studs Small Light Blue,,790,, MCM-SBVMSSLBL,585,495,,
3,459,handbags,,Pre-Owned: Excellent,,330,450,Gucci Double G Gold Buckle Leather Belt 1.5 Width White,,450,, G-DGGBLB15WWT,462,455,,
17,829,handbags,,Pre-Owned: Excellent,,820,1119,Gucci Soho Disco Leather Small Camelia,,980,, G-CSDSPCC,1200,645,,
16,307,handbags,,Pre-Owned: Excellent,,260,350,Gucci Bifold Wallet MicroGuccissima Black,,420,, G-BFWMGLB,375,225,,
2,2500,handbags,,Pre-Owned: Excellent,,2400,4150,Louis Vuitton Mini Luggage Damier BB Black/White,,3150,, LV-MLGDBBBW,2600,2400,,
15,1029,handbags,,Pre-Owned: Excellent,,808,985,Louis Vuitton Pochette Felicie Monogram Fuchsia Lining,,1030,, LV-PFMWAFS,1340,765,,
22,1069,handbags,,Pre-Owned: Excellent,"Note: This Neverfull Monogram MM does not come with a detachable pouch.The most popular among all the Neverfull sizes, the Louis Vuitton Monogram Neverfull MM is an ideal everyday bag. Crafted in signature Louis Vuitton Monogram Canvas, it is capable of holding over 200 lbs. It features leather trimming, strap handles and opens up to a fabric interior with a zipper pocket. The Neverfull was introduced in 2007, making it one of Louis Vuitton’s most successful bags. Paired with the instantly recognizable Monogram Canvas, originally created by Louis Vuitton’s son Georges to foil counterfeiters, the Neverfull is a carefree bag that can be worn during the day or night. ",765,1199,Louis Vuitton Neverfull Monogram (Without Pouch) MM Beige Lining,,1200,, LV-NVFMGM-BR,1299,,,
3,385,handbags,,Pre-Owned: Excellent,,275,416,Louis Vuitton Toiletry Pouch Monogram 15 Brown,,355,, LV-TLTRYPCHMGM,480,250,,
32,419,handbags,,Pre-Owned: Excellent,,326,405,Louis Vuitton Pochette Monogram MM/GM Beige Lining,,425,, LV-PNGMCBW,595,300,,
13,1418,handbags,,Pre-Owned: Excellent,,1158,1955,Louis Vuitton Artsy Damier Azur MM White/Blue,,2000,, LV-ADAMMIGY,1890,1200,,
19,287,handbags,,Pre-Owned: Excellent,,215,360,Gucci Bifold Wallet Stripe Logo Black,,420,, G-GGSLTHWB,325,215,,
5,759,handbags,,Pre-Owned: Excellent,,300,750,Louis Vuitton Speedy Damier Ebene (Without Accessories) 25 Brown,,1000,, LV-S25DECLBW,870,650,,
17,491,handbags,,Pre-Owned: Excellent,"Wondering what else Virgil Abloh is up to at Louis Vuitton these days? Just dropping legendary collections such as the Men’s Spring Summer 2019 Taigarama Collection. Abloh throws bright colors onto classic pieces and mixes them up with the signature Monogram canvas; this combination is how the luxury brand stays at the front line as menswear fashion evolves. If you’re looking to brighten up and solidify your daily fit, check out the collection on StockX.",220,305,Louis Vuitton iPhone Case Monogram Eclipse XS MAX Black,,375,, LV-IPCMEXSMB,649,250,,
29,909,handbags,,Pre-Owned: Excellent,,752,1219,Gucci Print Belt Bag Vintage Logo Medium (37 - 47 in.) Black,,1290,, G-BBGPGCBK,1192,700,,
2,948,handbags,,Pre-Owned: Excellent,,602,,Louis Vuitton Thomas Damier Graphite Black/Gray,,1440,, LV-TDGBKGY,995,900,,
42,492,handbags,,Pre-Owned: Excellent,This Goyard Saint Sulpice card holder is crafted with a royal blue coated canvas and features Goyard’s iconic Goyardine monogram. Four credit card slots and an interior pocket are included for optimal convenience.,500,649,Goyard Saint Sulpice Card Holder Goyardine Royal Blue,,590,, GY-CHSSCRBL,625,400,,
112,590,handbags,,Pre-Owned: Excellent,"The Louis Vuitton black galaxy organizer is the ultimate intergalactic must-have for the on-trend man. Part of LV's 2019 Spring collection, this piece features a coated canvas and calf leather and cowhide lining. The organizer features five interior pockets, three credit card slots and one exterior pocket for optimal functionality and convenience.",649,800,Louis Vuitton Pocket Organizer Monogram Galaxy Black Multicolor,,410,, LV-PO-MGBMC,825,450,,
46,1630,handbags,,Pre-Owned: Excellent,,1351,,Louis Vuitton Keepall Bandouliere Monogram Eclipse 55 Black/Grey,,1760,, LV-KBME55BGY,2250,1200,,
18,683,handbags,,Pre-Owned: Excellent,,616,779,Gucci GG Marmont Matelasse Super Mini Dusty Pink,,1095,, G-MFMGSMND,900,500,,
40,297,handbags,,Pre-Owned: Excellent,This Gucci bifold wallet features the brand’s GG supreme print against a black coated canvas and blue and red web stripe that wraps around it. The wallet opens to an interior of black leather and features eight card slots and a bill pocket. ,230,398,Gucci Bifold Wallet GG Supreme Web Black,,380,, G-GGSUPBFW,370,245,,
79,364,handbags,,Pre-Owned: Excellent,This Gucci Kingsnake Wallet features the label’s now iconic Kingsnake print on a background of black GG supreme canvas. The wallet opens to a black leather interior with eight card slots and two compartments for bills.,290,359,Gucci Kingsnake Wallet GG Supreme (8 Card Slots) Black,,380,, G-GGSKSW8CB,500,276,,
2,370,handbags,,Pre-Owned: Excellent,,320,,Louis Vuitton Belt Initiales Reversible Dark Brown/Black,,,, LV-BLIRCDBWBK,470,271,,
3,2083,handbags,,Pre-Owned: Excellent,,1000,,Gucci Soft Backpack GG Supreme GG Appliques/ Donald Duck at the Front Tan/Brown,,2250,, G-BSGGSCCTB,2349,1900,,
36,421,handbags,,Pre-Owned: Excellent,,350,700,Louis Vuitton Pochette Accessoires Monogram Mini Brown,,420,, LV-PAMMBW,485,349,,
9,221,handbags,,Pre-Owned: Excellent,,185,205,OFF-WHITE Arrows Tote Bag Yellow Black,,275,, OFF-ATBYLBK,275,170,,
6,449,handbags,,Pre-Owned: Excellent,,371,500,Louis Vuitton Wallet Emilie Damier Ebene,,700,, LV-WEDE-R,505,390,,
58,1322,handbags,,Pre-Owned: Excellent,,1050,1250,Louis Vuitton Neverfull Damier Ebene MM Cerise Lining,,1260,, LV-NNMDEMMBWWP,1949,1000,,
78,815,handbags,,Pre-Owned: Excellent,This Gucci Marmont Super Mini crossbody is crafted from black matelasse chevron leather and features a flap closure with double G hardware in gold inspired by an archival design from the 70s. A stitched heart on the back of the bag gives this cute and chic mini bag a sweet touch. This compact bag is the perfect way to add a little bit of luxe to any outfit or occasion. Get yours on StockX today!,651,850,Gucci GG Marmont Matelasse Super Mini Black,,890,, G-MSMMCLBK1,1150,628,,
5,270,handbags,,Pre-Owned: Excellent,,240,311,OFF-WHITE Quote Pouch Leather Black White,,355,, OFF-QPLBKWH,306,245,,
33,614,handbags,,Pre-Owned: Excellent,"""This Dior x Kaws bifold wallet from the SS19 collection features a Kaws-style illustration against a black calfskin leather. The interior provides generous room for all credit cards and essentials.
""",528,655,Dior x Kaws Bifold Wallet Yellow Bees Black,,,, D-DXKBWYBB,718,520,,
23,230,handbags,,Pre-Owned: Excellent,,175,350,Louis Vuitton Pochette Insert Kirigami Monogram Medium Brown,,425,, LV-PIKMMTCBW,299,171,,
38,3031,handbags,,Pre-Owned: Excellent,,2107,3499,Louis Vuitton x Supreme Keepall Bandouliere 45 Camo,,2500,, LV-SUPKP45-CM,3620,2200,,
28,2024,handbags,,Pre-Owned: Excellent,,1750,2370,Louis Vuitton PM Danube Monogram Upside Down Ink Navy,,1820,, LV-PMDMUDINV1,2400,1305,,
38,2124,handbags,,Pre-Owned: Excellent,,1709,2294,Louis Vuitton Metis Pochette Monogram Reverse Brown,,1880,, LV-MPMRRBW,2750,1650,,
40,746,handbags,,Pre-Owned: Excellent,,551,725,Gucci Print Belt Bag Vintage Logo Small (29.5 - 41 in.) Black,,790,, G-PVLSWBB,1250,495,,
23,462,handbags,,Pre-Owned: Excellent,"Wondering what else Virgil Abloh is up to at Louis Vuitton these days? Just dropping legendary collections such as the Men’s Spring Summer 2019 Taigarama Collection. Abloh throws bright colors onto classic pieces and mixes them up with the signature Monogram canvas; this combination is how the luxury brand stays at the front line as menswear fashion evolves. If you’re looking to brighten up and solidify your daily fit, check out the collection on StockX.",358,515,Louis Vuitton Pocket Organizer Monogram Pacific Taiga Blue,,370,, LV-POMPTB,750,355,,
36,437,handbags,,Pre-Owned: Excellent,,301,510,Goyard Card Holder Goyardine Grey,,590,, GY-CHCGY,525,350,,
33,443,handbags,,Pre-Owned: Excellent,"This Louis Vuitton Multiple Wallet in brown coated canvas features LV’s iconic monogram, three credit card slots, two compartments for bills, two side slots for receipts and two slots for business cards. With ample space to store anything you would need to keep close, this wallet is as versatile as it is luxurious. Get yours on StockX today!",400,555,Louis Vuitton Multiple Wallet Monogram Brown,,490,, LV-MWMBW,623,350,,
34,1547,handbags,,Pre-Owned: Excellent,,1100,1580,Louis Vuitton Pochette Volga Monogram Brown,,1400,, LV-PVM-BR,2044,1150,,
32,1253,handbags,,Pre-Owned: Excellent,,1050,1464,Goyard Saint Louis Tote Goyardine PM Black,,1200,, GY-TSTLCPMBK,1600,950,,
62,261,handbags,,Pre-Owned: Excellent,,190,258,Gucci Card Case GG Supreme Kingsnake Print Beige/Ebony,,290,, G-CCMMGSKPBGE,320,186,,
57,642,handbags,,Pre-Owned: Excellent,,505,740,Louis Vuitton Pocket Organizer Monogram Solar Ray Orange Brown,,600,, LV-POMSR-BR,850,500,,
33,487,handbags,,Pre-Owned: Excellent,,420,525,Louis Vuitton Initiales Belt Monogram Eclipse Black/Gray,,490,, LV-IBME,700,200,,
75,1328,handbags,,Pre-Owned: Excellent,,1061,1349,Louis Vuitton x Supreme Porte Carte Simple Epi Red,,305,, LV-SUPPTCTE-RD,1550,1087,,
10,712,handbags,,Pre-Owned: Excellent,,590,725,Louis Vuitton Initials Shape Belt Monogram 40MM Absolute Black,,715,, LV-BIME40MM-AB,945,450,,
61,1623,handbags,,Pre-Owned: Excellent,,1201,1500,Louis Vuitton x Supreme Pocket Organizer Epi Red,,445,, LV-XSPOESRD,2000,1250,,
29,1629,handbags,,Pre-Owned: Excellent,"This Louis Vuitton Apollo backpack in Monogram Eclipse is crafted out of grey and black coated canvas and features silver hardware, adjustable shoulder straps, a top handle, and a two way zip closure that opens to a black fabric interior. ",1240,1800,Louis Vuitton Apollo Backpack Monogram Eclipse Gray/Black,,2050,, LV-ABMEGYBK,2100,1200,,
59,256,handbags,,Pre-Owned: Excellent,,165,241,Louis Vuitton Pochette Cle Key Pouch Damier Graphite Black/Gray,,205,, LV-PCKPDGBG,380,170,,
26,2098,handbags,,Pre-Owned: Excellent,,1780,2500,Louis Vuitton x Supreme Pochette Jour Epi GM Red,,880,, LV-SUPPCHTJ-RD,2700,1675,,
7,341,handbags,,Pre-Owned: Excellent,,296,436,Gucci Belt Supreme G Buckle Brown,,430,, G-BLTSGBBC,399,295,,
166,411,handbags,,Pre-Owned: Excellent,Add a sophisticated touch to your style with this Goyard Saint Sulpice card holder. This card holder features the classic Goyardine print in orange and black against a coated canvas. An orange grained leather covers the card’s interior. Keep your essentials close with four credit card slots and a cash insert. ,341,450,Goyard Saint Sulpice Card Holder Goyardine Black,,590,, GY-CHSSMCMBLK,540,305,,
134,449,handbags,,Pre-Owned: Excellent,"What’s the first thing Kim Jones does after being appointed Dior's Homme director? He teams up with legendary artist, Brian “KAWS” Donnelly. The Brooklyn artist takes on Dior’s logo and bee design, giving a new interpretation of the brand. Even though Jones’ capsule collection holds a modern theme, there is no lack in reference and respect to the history of Dior's aesthetic. So if you are a fan of both luxury and art, StockX has got you covered!",315,380,Dior x Kaws Card Holder Yellow Bees Black,,350,, D-DXSCHYBB,628,301,,
7,4160,handbags,,Pre-Owned: Excellent,,3050,4450,Chanel Classic Double Flap Quilted Caviar Gold-tone Jumbo Black,,5500,, C-CDFQJBCGT,4890,3100,,
6,1422,handbags,,Pre-Owned: Excellent,,901,4999,Louis Vuitton x Takashi Murakami Belt Monogramouflage Green,,,, LV-TMBMG,2399,1000,,
74,547,handbags,,Pre-Owned: Excellent,,475,589,Louis Vuitton Pochette Cles Monogram Orange Brown,,495,, LV-PCMO-BR,700,430,,
164,250,handbags,,Pre-Owned: Excellent, You can’t go wrong with this Louis Vuitton Damier Ebene key pouch. This pouch features LV’s iconic Damier Ebene coated canvas and brass hardware.,215,259,Louis Vuitton Key Pouch Damier Ebene,,440,, LV-KPDEB,309,171,,
